state,year,quarter,district,count,amount
andhra-pradesh,2023,1,spsr nellore,2461,3621734.0
andhra-pradesh,2023,1,west godavari,2196,3370241.0
andhra-pradesh,2023,1,anantapur,1565,2882540.0
andhra-pradesh,2023,1,ysr,1509,2235497.0
andhra-pradesh,2023,1,prakasam,1437,2188369.0
andhra-pradesh,2023,2,visakhapatnam,7000,8910217.0
andhra-pradesh,2023,2,krishna,5163,6666796.0
andhra-pradesh,2023,2,chittoor,3756,5988173.0
andhra-pradesh,2023,2,guntur,3725,5015442.0
andhra-pradesh,2023,2,east godavari,3690,5519480.0
andhra-pradesh,2023,2,spsr nellore,2468,3679371.0
andhra-pradesh,2023,2,west godavari,2140,3383512.0
andhra-pradesh,2023,2,anantapur,1688,3027497.0
andhra-pradesh,2023,2,ysr,1652,2426306.0
andhra-pradesh,2023,2,kurnool,1473,2483871.0
andhra-pradesh,2023,3,visakhapatnam,8972,11107138.0
andhra-pradesh,2023,3,krishna,6187,7831756.0
andhra-pradesh,2023,3,guntur,4604,5810698.0
andhra-pradesh,2023,3,east godavari,4157,5720660.0
andhra-pradesh,2023,3,chittoor,3993,6350318.0
andhra-pradesh,2023,3,spsr nellore,3082,3962298.0
andhra-pradesh,2023,3,west godavari,2308,3162591.0
andhra-pradesh,2023,3,anantapur,1947,3392196.0
andhra-pradesh,2023,3,ysr,1900,2732465.0
andhra-pradesh,2023,3,kurnool,1723,2310997.0
andhra-pradesh,2023,4,visakhapatnam,8787,12027284.0
andhra-pradesh,2023,4,krishna,5268,7328216.0
andhra-pradesh,2023,4,guntur,4354,6154821.0
andhra-pradesh,2023,4,east godavari,4294,6404501.0
andhra-pradesh,2023,4,chittoor,4025,7322967.0
andhra-pradesh,2023,4,spsr nellore,2739,3968074.0
andhra-pradesh,2023,4,west godavari,2198,3630998.0
andhra-pradesh,2023,4,anantapur,2143,3651525.0
andhra-pradesh,2023,4,ysr,1923,2738253.0
andhra-pradesh,2023,4,kurnool,1829,3161720.0
andhra-pradesh,2021,1,visakhapatnam,4006,2403199.0
andhra-pradesh,2021,1,krishna,2722,1699716.0
andhra-pradesh,2021,1,guntur,2412,1398326.0
andhra-pradesh,2021,1,east godavari,1937,1065604.0
andhra-pradesh,2021,1,chittoor,1629,1058050.0
andhra-pradesh,2021,1,west godavari,1460,850251.0
andhra-pradesh,2021,1,spsr nellore,1323,714947.0
andhra-pradesh,2021,1,kurnool,1270,508161.0
andhra-pradesh,2021,1,ysr,1265,729565.0
andhra-pradesh,2021,1,anantapur,1264,621128.0
andhra-pradesh,2021,2,prakasam,5308,2719134.0
andhra-pradesh,2021,2,visakhapatnam,4655,3497573.0
andhra-pradesh,2021,2,west godavari,4170,2327122.0
andhra-pradesh,2021,2,krishna,3451,2494257.0
andhra-pradesh,2021,2,guntur,2967,2201793.0
andhra-pradesh,2021,2,chittoor,2392,1839579.0
andhra-pradesh,2021,2,east godavari,2343,1695121.0
andhra-pradesh,2021,2,spsr nellore,1817,1245872.0
andhra-pradesh,2021,2,anantapur,1631,1284850.0
andhra-pradesh,2021,2,kurnool,1410,941389.0
andhra-pradesh,2021,3,visakhapatnam,4044,3191769.0
andhra-pradesh,2021,3,krishna,3258,2722279.0
andhra-pradesh,2021,3,guntur,2519,2102143.0
andhra-pradesh,2021,3,east godavari,2248,2073825.0
andhra-pradesh,2021,3,chittoor,1991,1995617.0
andhra-pradesh,2021,3,spsr nellore,1486,1161025.0
andhra-pradesh,2021,3,west godavari,1452,1216098.0
andhra-pradesh,2021,3,anantapur,1329,1311735.0
andhra-pradesh,2021,3,ysr,1137,1033282.0
andhra-pradesh,2021,3,prakasam,1050,877683.0
andhra-pradesh,2021,4,visakhapatnam,4176,5425896.0
andhra-pradesh,2021,4,krishna,3029,3841028.0
andhra-pradesh,2021,4,guntur,2709,3214794.0
andhra-pradesh,2021,4,east godavari,2532,3543718.0
andhra-pradesh,2021,4,chittoor,2444,3100521.0
andhra-pradesh,2021,4,spsr nellore,2369,2345876.0
andhra-pradesh,2021,4,ysr,1449,1479933.0
andhra-pradesh,2021,4,anantapur,1322,2101400.0
andhra-pradesh,2021,4,west godavari,1262,1853561.0
andhra-pradesh,2021,4,prakasam,1181,1328774.0
andhra-pradesh,2020,2,visakhapatnam,3504,614212.0
andhra-pradesh,2020,2,anantapur,2739,485777.0
andhra-pradesh,2020,2,krishna,2698,475539.0
andhra-pradesh,2020,2,chittoor,2228,395099.0
andhra-pradesh,2020,2,ysr,1978,343002.0
andhra-pradesh,2020,2,guntur,1938,344326.0
andhra-pradesh,2020,2,east godavari,1913,352220.0
andhra-pradesh,2020,2,west godavari,1074,202289.0
andhra-pradesh,2020,2,spsr nellore,931,176423.0
andhra-pradesh,2020,2,vizianagaram,893,166029.0
andhra-pradesh,2020,3,visakhapatnam,7906,1892376.0
andhra-pradesh,2020,3,spsr nellore,5509,1259159.0
andhra-pradesh,2020,3,krishna,4519,1093882.0
andhra-pradesh,2020,3,chittoor,4422,1178762.0
andhra-pradesh,2020,3,guntur,4230,1083584.0
andhra-pradesh,2020,3,east godavari,3783,970549.0
andhra-pradesh,2020,3,kurnool,3493,841970.0
andhra-pradesh,2020,3,ysr,3397,847519.0
andhra-pradesh,2020,3,vizianagaram,2999,691281.0
andhra-pradesh,2020,3,anantapur,2911,764850.0
andhra-pradesh,2020,4,visakhapatnam,3464,2203761.0
andhra-pradesh,2020,4,guntur,2570,1620649.0
andhra-pradesh,2020,4,krishna,2311,1222782.0
andhra-pradesh,2020,4,east godavari,1965,1355741.0
andhra-pradesh,2020,4,chittoor,1727,1168506.0
andhra-pradesh,2020,4,anantapur,1534,794053.0
andhra-pradesh,2020,4,west godavari,1390,906282.0
andhra-pradesh,2020,4,spsr nellore,1348,810758.0
andhra-pradesh,2020,4,prakasam,1190,572976.0
andhra-pradesh,2020,4,ysr,1165,631876.0
chandigarh,2022,1,chandigarh,792,1150932.0
chandigarh,2022,2,chandigarh,1330,1874959.0
chandigarh,2022,3,chandigarh,1533,1998439.0
chandigarh,2022,4,chandigarh,1403,2024528.0
chandigarh,2024,1,chandigarh,1730,3143984.0
chandigarh,2024,2,chandigarh,1798,3177315.0
chandigarh,2024,3,chandigarh,1991,3445738.0
chandigarh,2024,4,chandigarh,2095,3729932.0
chandigarh,2023,1,chandigarh,1520,2415574.0
chandigarh,2023,2,chandigarh,1704,2501107.0
chandigarh,2023,3,chandigarh,1883,2660630.0
chandigarh,2023,4,chandigarh,1767,3053934.0
chandigarh,2021,1,chandigarh,338,238576.0
chandigarh,2021,2,chandigarh,378,310943.0
chandigarh,2021,3,chandigarh,494,469634.0
chandigarh,2021,4,chandigarh,710,835813.0
chandigarh,2020,2,chandigarh,149,29537.0
chandigarh,2020,3,chandigarh,264,70969.0
chandigarh,2020,4,chandigarh,200,153341.0
kerala,2022,1,ernakulam,6248,10184076.0
kerala,2022,1,thiruvananthapuram,4746,7815682.0
kerala,2022,1,kozhikode,3868,6125227.0
kerala,2022,1,malappuram,3827,6416876.0
kerala,2022,1,thrissur,2870,5275331.0
kerala,2022,1,kollam,2669,4851946.0
kerala,2022,1,alappuzha,2604,4460572.0
kerala,2022,1,kannur,2359,4239885.0
kerala,2022,1,palakkad,1948,3521858.0
kerala,2022,1,kottayam,1758,3443412.0
kerala,2022,2,ernakulam,6138,9888302.0
kerala,2022,2,thiruvananthapuram,4817,8023082.0
kerala,2022,2,kozhikode,3897,5800476.0
kerala,2022,2,malappuram,3544,5780272.0
kerala,2022,2,thrissur,2754,4617095.0
kerala,2022,2,kollam,2716,4729038.0
kerala,2022,2,alappuzha,2379,4025340.0
kerala,2022,2,kannur,1939,3244289.0
kerala,2022,2,kottayam,1812,3448007.0
kerala,2022,2,palakkad,1776,3088235.0
kerala,2022,3,ernakulam,9029,13521423.0
kerala,2022,3,thiruvananthapuram,6698,10159821.0
kerala,2022,3,malappuram,6383,9700344.0
kerala,2022,3,kozhikode,5994,8478215.0
kerala,2022,3,kollam,4338,6942000.0
kerala,2022,3,thrissur,4110,6792045.0
kerala,2022,3,alappuzha,3587,5666299.0
kerala,2022,3,kannur,3232,5087161.0
kerala,2022,3,kottayam,2773,4730938.0
kerala,2022,3,palakkad,2724,4339674.0
kerala,2022,4,ernakulam,11176,16851440.0
kerala,2022,4,thiruvananthapuram,7869,12164492.0
kerala,2022,4,malappuram,7505,11502962.0
kerala,2022,4,kozhikode,7244,10442297.0
kerala,2022,4,thrissur,4917,7803369.0
kerala,2022,4,kollam,4693,7758609.0
kerala,2022,4,alappuzha,4318,6745436.0
kerala,2022,4,kannur,4187,6703769.0
kerala,2022,4,palakkad,3392,5656594.0
kerala,2022,4,kottayam,3274,5790023.0
kerala,2024,1,ernakulam,12981,20575531.0
kerala,2024,1,thiruvananthapuram,9009,14401433.0
kerala,2024,1,malappuram,7878,11442023.0
kerala,2024,1,kozhikode,7818,11291867.0
kerala,2024,1,thrissur,5531,8883949.0
kerala,2024,1,kollam,4812,7932381.0
kerala,2024,1,kannur,4612,7249941.0
kerala,2024,1,alappuzha,4570,7250080.0
kerala,2024,1,palakkad,3915,6273930.0
kerala,2024,1,kottayam,3899,6495719.0
kerala,2024,2,ernakulam,11149,18695182.0
kerala,2024,2,thiruvananthapuram,8171,13733594.0
kerala,2024,2,malappuram,7351,11554891.0
kerala,2024,2,kozhikode,6739,10175936.0
kerala,2024,2,thrissur,4961,8233954.0
kerala,2024,2,kollam,4687,8003389.0
kerala,2024,2,alappuzha,4001,6633278.0
kerala,2024,2,kannur,3878,6367728.0
kerala,2024,2,palakkad,3620,5990110.0
kerala,2024,2,kottayam,3299,5927426.0
kerala,2024,3,ernakulam,14031,23407883.0
kerala,2024,3,thiruvananthapuram,10054,17206859.0
kerala,2024,3,malappuram,8723,13934057.0
kerala,2024,3,kozhikode,8105,12664149.0
kerala,2024,3,thrissur,6096,9994666.0
kerala,2024,3,kollam,5933,10174949.0
kerala,2024,3,alappuzha,4917,8090275.0
kerala,2024,3,kannur,4564,7586845.0
kerala,2024,3,palakkad,4336,7204261.0
kerala,2024,3,kottayam,4187,7258218.0
kerala,2024,4,ernakulam,15903,25255702.0
kerala,2024,4,thiruvananthapuram,10961,18593239.0
kerala,2024,4,malappuram,9829,14805451.0
kerala,2024,4,kozhikode,9313,13828980.0
kerala,2024,4,thrissur,7040,11532393.0
kerala,2024,4,kollam,6163,10147122.0
kerala,2024,4,alappuzha,5391,8466002.0
kerala,2024,4,kannur,5242,8310581.0
kerala,2024,4,palakkad,4985,7861199.0
kerala,2024,4,kottayam,4819,8243280.0
kerala,2023,1,ernakulam,11073,17476806.0
kerala,2023,1,thiruvananthapuram,7752,12363104.0
kerala,2023,1,kozhikode,7222,10547486.0
kerala,2023,1,malappuram,6783,10793744.0
kerala,2023,1,thrissur,4850,8185241.0
kerala,2023,1,kollam,4033,7015862.0
kerala,2023,1,kannur,3939,6481421.0
kerala,2023,1,alappuzha,3784,6192453.0
kerala,2023,1,palakkad,3265,5417839.0
kerala,2023,1,kottayam,2921,5189859.0
kerala,2023,2,ernakulam,10598,16600162.0
kerala,2023,2,thiruvananthapuram,8224,13258692.0
kerala,2023,2,kozhikode,6883,10038088.0
kerala,2023,2,malappuram,6853,11078937.0
kerala,2023,2,thrissur,4489,7646887.0
kerala,2023,2,kollam,4308,7112761.0
kerala,2023,2,alappuzha,3850,6362914.0
kerala,2023,2,kannur,3529,6134872.0
kerala,2023,2,palakkad,3314,5694122.0
kerala,2023,2,kottayam,2740,5078782.0
kerala,2023,3,ernakulam,12004,19154183.0
kerala,2023,3,thiruvananthapuram,8669,14060287.0
kerala,2023,3,malappuram,7289,12049224.0
kerala,2023,3,kozhikode,7048,10419378.0
kerala,2023,3,kollam,4958,8529815.0
kerala,2023,3,thrissur,4879,8384934.0
kerala,2023,3,alappuzha,4253,7176797.0
kerala,2023,3,kannur,3626,6232084.0
kerala,2023,3,palakkad,3489,5893459.0
kerala,2023,3,kottayam,3260,6030230.0
kerala,2023,4,ernakulam,13336,21283249.0
kerala,2023,4,thiruvananthapuram,9139,15383409.0
kerala,2023,4,malappuram,8241,13268920.0
kerala,2023,4,kozhikode,8030,12236953.0
kerala,2023,4,thrissur,5464,9203305.0
kerala,2023,4,kollam,4970,8676874.0
kerala,2023,4,kannur,4667,7783755.0
kerala,2023,4,alappuzha,4462,6988333.0
kerala,2023,4,palakkad,3922,6534162.0
kerala,2023,4,kottayam,3639,6485056.0
kerala,2021,1,ernakulam,1252,1016580.0
kerala,2021,1,kozhikode,598,503468.0
kerala,2021,1,thiruvananthapuram,587,507950.0
kerala,2021,1,thrissur,524,503132.0
kerala,2021,1,malappuram,446,350548.0
kerala,2021,1,kannur,422,374238.0
kerala,2021,1,kollam,383,364847.0
kerala,2021,1,palakkad,346,300887.0
kerala,2021,1,alappuzha,344,310645.0
kerala,2021,1,kottayam,260,224292.0
kerala,2021,2,ernakulam,1939,1728254.0
kerala,2021,2,thiruvananthapuram,1176,1162796.0
kerala,2021,2,kozhikode,1092,1095684.0
kerala,2021,2,malappuram,849,939169.0
kerala,2021,2,thrissur,820,831809.0
kerala,2021,2,kollam,669,747935.0
kerala,2021,2,palakkad,551,550644.0
kerala,2021,2,kannur,541,605434.0
kerala,2021,2,alappuzha,499,499709.0
kerala,2021,2,kottayam,484,503168.0
kerala,2021,3,ernakulam,2041,2178118.0
kerala,2021,3,thiruvananthapuram,1273,1437314.0
kerala,2021,3,kozhikode,1188,1366856.0
kerala,2021,3,malappuram,1102,1488543.0
kerala,2021,3,thrissur,878,954447.0
kerala,2021,3,kollam,836,1078023.0
kerala,2021,3,kannur,745,940147.0
kerala,2021,3,alappuzha,629,875110.0
kerala,2021,3,palakkad,622,741332.0
kerala,2021,3,kottayam,495,759525.0
kerala,2021,4,ernakulam,3397,4987028.0
kerala,2021,4,thiruvananthapuram,2400,3779310.0
kerala,2021,4,malappuram,1926,3110462.0
kerala,2021,4,kozhikode,1871,2956875.0
kerala,2021,4,kollam,1486,2426845.0
kerala,2021,4,thrissur,1466,2429009.0
kerala,2021,4,kannur,1255,2260422.0
kerala,2021,4,alappuzha,1251,1905411.0
kerala,2021,4,palakkad,1054,1728168.0
kerala,2021,4,kottayam,971,1683696.0
kerala,2020,2,ernakulam,418,93852.0
kerala,2020,2,thiruvananthapuram,199,44084.0
kerala,2020,2,thrissur,174,37861.0
kerala,2020,2,kannur,122,28904.0
kerala,2020,2,kozhikode,113,25774.0
kerala,2020,2,palakkad,113,27306.0
kerala,2020,2,kollam,96,20737.0
kerala,2020,2,kottayam,78,18217.0
kerala,2020,2,alappuzha,69,15083.0
kerala,2020,2,pathanamthitta,61,13599.0
kerala,2020,3,ernakulam,2380,725788.0
kerala,2020,3,thiruvananthapuram,1067,343813.0
kerala,2020,3,thrissur,952,328037.0
kerala,2020,3,kozhikode,767,230900.0
kerala,2020,3,kannur,571,202732.0
kerala,2020,3,kollam,523,163023.0
kerala,2020,3,malappuram,492,150394.0
kerala,2020,3,alappuzha,453,148816.0
kerala,2020,3,palakkad,419,132488.0
kerala,2020,3,kottayam,393,148283.0
kerala,2020,4,ernakulam,1310,892676.0
kerala,2020,4,thiruvananthapuram,617,566230.0
kerala,2020,4,kozhikode,570,452862.0
kerala,2020,4,thrissur,526,425296.0
kerala,2020,4,malappuram,404,316839.0
kerala,2020,4,kannur,371,335755.0
kerala,2020,4,kollam,355,319760.0
kerala,2020,4,palakkad,311,240234.0
kerala,2020,4,alappuzha,281,244366.0
kerala,2020,4,kottayam,197,173317.0
chhattisgarh,2022,1,raipur,1650,2255466.0
chhattisgarh,2022,1,durg,879,1239930.0
chhattisgarh,2022,1,bilaspur,610,961852.0
chhattisgarh,2022,1,korba,402,675060.0
chhattisgarh,2022,1,raigarh,311,477426.0
chhattisgarh,2022,1,janjgir champa,302,488142.0
chhattisgarh,2022,1,surguja,225,347658.0
chhattisgarh,2022,1,rajnandgaon,207,330899.0
chhattisgarh,2022,1,kanker,201,301862.0
chhattisgarh,2022,1,baloda bazar,185,345262.0
chhattisgarh,2022,2,raipur,1773,2243228.0
chhattisgarh,2022,2,durg,1061,1499260.0
chhattisgarh,2022,2,bilaspur,869,1181756.0
chhattisgarh,2022,2,raigarh,386,555753.0
chhattisgarh,2022,2,korba,353,543196.0
chhattisgarh,2022,2,janjgir champa,300,433751.0
chhattisgarh,2022,2,rajnandgaon,267,384283.0
chhattisgarh,2022,2,baloda bazar,175,342236.0
chhattisgarh,2022,2,mahasamund,175,272123.0
chhattisgarh,2022,2,surguja,172,328700.0
chhattisgarh,2022,3,raipur,2103,2618098.0
chhattisgarh,2022,3,durg,1197,1644805.0
chhattisgarh,2022,3,bilaspur,1015,1231179.0
chhattisgarh,2022,3,raigarh,636,782616.0
chhattisgarh,2022,3,korba,544,785140.0
chhattisgarh,2022,3,janjgir champa,397,531798.0
chhattisgarh,2022,3,rajnandgaon,332,528822.0
chhattisgarh,2022,3,bastar,238,366792.0
chhattisgarh,2022,3,surguja,223,344772.0
chhattisgarh,2022,3,baloda bazar,214,288345.0
chhattisgarh,2022,4,raipur,2894,3964532.0
chhattisgarh,2022,4,durg,1757,2516798.0
chhattisgarh,2022,4,bilaspur,1264,1762665.0
chhattisgarh,2022,4,korba,1020,1466794.0
chhattisgarh,2022,4,raigarh,642,920443.0
chhattisgarh,2022,4,janjgir champa,489,702708.0
chhattisgarh,2022,4,rajnandgaon,388,677411.0
chhattisgarh,2022,4,surguja,345,629537.0
chhattisgarh,2022,4,bastar,313,555336.0
chhattisgarh,2022,4,baloda bazar,303,425204.0
chhattisgarh,2024,1,raipur,4431,6662939.0
chhattisgarh,2024,1,durg,2798,4503702.0
chhattisgarh,2024,1,bilaspur,1885,2705056.0
chhattisgarh,2024,1,korba,1264,2024895.0
chhattisgarh,2024,1,raigarh,1243,1713513.0
chhattisgarh,2024,1,janjgir champa,847,1175253.0
chhattisgarh,2024,1,rajnandgaon,796,1161349.0
chhattisgarh,2024,1,bastar,652,1182790.0
chhattisgarh,2024,1,surguja,591,1143999.0
chhattisgarh,2024,1,baloda bazar,579,789583.0
chhattisgarh,2024,2,raipur,3646,6000577.0
chhattisgarh,2024,2,durg,2258,3780232.0
chhattisgarh,2024,2,bilaspur,1489,2337487.0
chhattisgarh,2024,2,korba,1003,1593038.0
chhattisgarh,2024,2,raigarh,979,1397659.0
chhattisgarh,2024,2,janjgir champa,682,1118473.0
chhattisgarh,2024,2,rajnandgaon,598,1029575.0
chhattisgarh,2024,2,bastar,569,870413.0
chhattisgarh,2024,2,surguja,465,1002603.0
chhattisgarh,2024,2,baloda bazar,464,729308.0
chhattisgarh,2024,3,raipur,3867,6026487.0
chhattisgarh,2024,3,durg,2213,3720914.0
chhattisgarh,2024,3,bilaspur,1531,2522496.0
chhattisgarh,2024,3,korba,1115,1812021.0
chhattisgarh,2024,3,raigarh,1096,1514472.0
chhattisgarh,2024,3,bastar,634,1101607.0
chhattisgarh,2024,3,janjgir champa,519,839363.0
chhattisgarh,2024,3,rajnandgaon,441,769805.0
chhattisgarh,2024,3,surguja,425,820022.0
chhattisgarh,2024,3,balodabazar bhatapara,406,639999.0
chhattisgarh,2024,4,raipur,5081,8313161.0
chhattisgarh,2024,4,durg,3059,5223646.0
chhattisgarh,2024,4,bilaspur,2244,3412964.0
chhattisgarh,2024,4,korba,1736,2793511.0
chhattisgarh,2024,4,raigarh,1377,1983492.0
chhattisgarh,2024,4,bastar,769,1263838.0
chhattisgarh,2024,4,janjgir champa,763,1264517.0
chhattisgarh,2024,4,surguja,608,1284497.0
chhattisgarh,2024,4,balodabazar bhatapara,566,751821.0
chhattisgarh,2024,4,rajnandgaon,540,929044.0
chhattisgarh,2023,1,raipur,2822,3781934.0
chhattisgarh,2023,1,durg,1618,2496654.0
chhattisgarh,2023,1,bilaspur,1173,1738639.0
chhattisgarh,2023,1,korba,647,969540.0
chhattisgarh,2023,1,raigarh,581,993311.0
chhattisgarh,2023,1,janjgir champa,418,662015.0
chhattisgarh,2023,1,rajnandgaon,307,513794.0
chhattisgarh,2023,1,bastar,276,517691.0
chhattisgarh,2023,1,surguja,272,444122.0
chhattisgarh,2023,1,baloda bazar,261,481517.0
chhattisgarh,2023,2,raipur,2650,3689547.0
chhattisgarh,2023,2,durg,1620,2446797.0
chhattisgarh,2023,2,bilaspur,1081,1517472.0
chhattisgarh,2023,2,raigarh,651,1038992.0
chhattisgarh,2023,2,korba,590,918450.0
chhattisgarh,2023,2,janjgir champa,440,772564.0
chhattisgarh,2023,2,bastar,410,559981.0
chhattisgarh,2023,2,rajnandgaon,341,552029.0
chhattisgarh,2023,2,surguja,292,761839.0
chhattisgarh,2023,2,mahasamund,231,456206.0
chhattisgarh,2023,3,raipur,3101,4008990.0
chhattisgarh,2023,3,durg,1796,2723875.0
chhattisgarh,2023,3,bilaspur,1162,1711627.0
chhattisgarh,2023,3,raigarh,837,1101843.0
chhattisgarh,2023,3,korba,680,1012743.0
chhattisgarh,2023,3,janjgir champa,456,643042.0
chhattisgarh,2023,3,rajnandgaon,388,655634.0
chhattisgarh,2023,3,bastar,360,557854.0
chhattisgarh,2023,3,surguja,332,550485.0
chhattisgarh,2023,3,baloda bazar,287,481609.0
chhattisgarh,2023,4,raipur,4216,6830052.0
chhattisgarh,2023,4,durg,2391,4187335.0
chhattisgarh,2023,4,bilaspur,1688,2767222.0
chhattisgarh,2023,4,korba,1325,2428339.0
chhattisgarh,2023,4,raigarh,1001,1543078.0
chhattisgarh,2023,4,janjgir champa,704,1097171.0
chhattisgarh,2023,4,bastar,612,970907.0
chhattisgarh,2023,4,rajnandgaon,604,985105.0
chhattisgarh,2023,4,surguja,544,1045385.0
chhattisgarh,2023,4,baloda bazar,415,670178.0
chhattisgarh,2021,1,raipur,1026,542296.0
chhattisgarh,2021,1,durg,513,326643.0
chhattisgarh,2021,1,bilaspur,464,257938.0
chhattisgarh,2021,1,raigarh,298,139430.0
chhattisgarh,2021,1,janjgir champa,297,193584.0
chhattisgarh,2021,1,korba,244,151755.0
chhattisgarh,2021,1,rajnandgaon,185,105281.0
chhattisgarh,2021,1,baloda bazar,173,82107.0
chhattisgarh,2021,1,mahasamund,143,49330.0
chhattisgarh,2021,1,surguja,138,103150.0
chhattisgarh,2021,2,raipur,1208,819324.0
chhattisgarh,2021,2,durg,534,404367.0
chhattisgarh,2021,2,bilaspur,422,372335.0
chhattisgarh,2021,2,raigarh,413,273255.0
chhattisgarh,2021,2,korba,338,204745.0
chhattisgarh,2021,2,janjgir champa,275,218849.0
chhattisgarh,2021,2,rajnandgaon,263,171631.0
chhattisgarh,2021,2,bastar,144,109459.0
chhattisgarh,2021,2,mahasamund,144,87736.0
chhattisgarh,2021,2,baloda bazar,143,107641.0
chhattisgarh,2021,3,raipur,1145,798270.0
chhattisgarh,2021,3,durg,564,457493.0
chhattisgarh,2021,3,bilaspur,385,289752.0
chhattisgarh,2021,3,korba,281,237893.0
chhattisgarh,2021,3,raigarh,265,178817.0
chhattisgarh,2021,3,janjgir champa,229,152293.0
chhattisgarh,2021,3,rajnandgaon,212,165704.0
chhattisgarh,2021,3,baloda bazar,155,113239.0
chhattisgarh,2021,3,mahasamund,146,80923.0
chhattisgarh,2021,3,bastar,134,129106.0
chhattisgarh,2021,4,raipur,1504,1759887.0
chhattisgarh,2021,4,durg,857,1120413.0
chhattisgarh,2021,4,bilaspur,510,802349.0
chhattisgarh,2021,4,korba,389,532770.0
chhattisgarh,2021,4,janjgir champa,266,334273.0
chhattisgarh,2021,4,raigarh,230,349708.0
chhattisgarh,2021,4,surguja,210,297790.0
chhattisgarh,2021,4,bastar,183,266874.0
chhattisgarh,2021,4,mahasamund,165,179042.0
chhattisgarh,2021,4,kanker,161,220818.0
chhattisgarh,2020,2,raipur,410,81039.0
chhattisgarh,2020,2,durg,172,37102.0
chhattisgarh,2020,2,bilaspur,138,26772.0
chhattisgarh,2020,2,raigarh,101,19804.0
chhattisgarh,2020,2,janjgir champa,97,19462.0
chhattisgarh,2020,2,surguja,77,14582.0
chhattisgarh,2020,2,korba,64,13184.0
chhattisgarh,2020,2,rajnandgaon,56,11803.0
chhattisgarh,2020,2,mahasamund,28,6903.0
chhattisgarh,2020,2,jashpur,23,4935.0
chhattisgarh,2020,3,raipur,1324,395561.0
chhattisgarh,2020,3,durg,639,196453.0
chhattisgarh,2020,3,bilaspur,394,110531.0
chhattisgarh,2020,3,raigarh,347,107510.0
chhattisgarh,2020,3,korba,249,82657.0
chhattisgarh,2020,3,janjgir champa,247,72077.0
chhattisgarh,2020,3,mahasamund,165,43911.0
chhattisgarh,2020,3,baloda bazar,137,30918.0
chhattisgarh,2020,3,surguja,135,37853.0
chhattisgarh,2020,3,rajnandgaon,134,38440.0
chhattisgarh,2020,4,raipur,854,518623.0
chhattisgarh,2020,4,durg,393,252505.0
chhattisgarh,2020,4,bilaspur,341,195612.0
chhattisgarh,2020,4,raigarh,253,133432.0
chhattisgarh,2020,4,janjgir champa,250,129700.0
chhattisgarh,2020,4,korba,212,154943.0
chhattisgarh,2020,4,rajnandgaon,154,119506.0
chhattisgarh,2020,4,baloda bazar,144,91702.0
chhattisgarh,2020,4,mahasamund,113,51551.0
chhattisgarh,2020,4,kanker,106,72276.0
tripura,2022,1,west tripura,469,689545.0
tripura,2022,1,north tripura,92,181157.0
tripura,2022,1,gomati,82,156558.0
tripura,2022,1,dhalai,70,143221.0
tripura,2022,1,south tripura,61,83758.0
tripura,2022,1,sepahijala,50,77987.0
tripura,2022,1,khowai,48,104540.0
tripura,2022,1,unakoti,35,56635.0
tripura,2022,2,west tripura,543,677226.0
tripura,2022,2,gomati,101,156478.0
tripura,2022,2,sepahijala,93,181097.0
tripura,2022,2,north tripura,72,124850.0
tripura,2022,2,dhalai,68,144009.0
tripura,2022,2,south tripura,59,80865.0
tripura,2022,2,khowai,45,81110.0
tripura,2022,2,unakoti,40,63470.0
tripura,2022,3,west tripura,823,1010660.0
tripura,2022,3,south tripura,167,201355.0
tripura,2022,3,sepahijala,137,179117.0
tripura,2022,3,gomati,137,183401.0
tripura,2022,3,north tripura,117,198035.0
tripura,2022,3,dhalai,97,161415.0
tripura,2022,3,unakoti,62,99811.0
tripura,2022,3,khowai,50,72190.0
tripura,2022,4,west tripura,746,953813.0
tripura,2022,4,gomati,150,215799.0
tripura,2022,4,sepahijala,133,215653.0
tripura,2022,4,south tripura,130,203072.0
