state,year,quarter,level,name,registered_users
rajasthan,2023,3,district,ajmer,1240780
rajasthan,2023,3,district,nagaur,1190241
rajasthan,2023,3,district,kota,1170118
rajasthan,2023,3,district,bhilwara,1161222
rajasthan,2023,3,district,udaipur,1075658
rajasthan,2023,3,district,jhunjhunu,998478
rajasthan,2023,3,pincode,302012,498043
rajasthan,2023,3,pincode,311001,365520
rajasthan,2023,3,pincode,302029,357851
rajasthan,2023,3,pincode,302020,320466
rajasthan,2023,3,pincode,301001,305791
rajasthan,2023,3,pincode,334001,302841
rajasthan,2023,3,pincode,302001,299989
rajasthan,2023,3,pincode,313001,297717
rajasthan,2023,3,pincode,302015,276962
rajasthan,2023,3,pincode,302017,273466
rajasthan,2023,4,district,jaipur,6983265
rajasthan,2023,4,district,alwar,2179932
rajasthan,2023,4,district,jodhpur,1857340
rajasthan,2023,4,district,sikar,1402231
rajasthan,2023,4,district,ajmer,1284233
rajasthan,2023,4,district,nagaur,1236331
rajasthan,2023,4,district,kota,1214016
rajasthan,2023,4,district,bhilwara,1205003
rajasthan,2023,4,district,udaipur,1115611
rajasthan,2023,4,district,jhunjhunu,1036803
rajasthan,2023,4,pincode,302012,515213
rajasthan,2023,4,pincode,311001,378300
rajasthan,2023,4,pincode,302029,370502
rajasthan,2023,4,pincode,302020,330864
rajasthan,2023,4,pincode,301001,316700
rajasthan,2023,4,pincode,334001,313023
rajasthan,2023,4,pincode,302001,309686
rajasthan,2023,4,pincode,313001,308034
rajasthan,2023,4,pincode,302015,285803
rajasthan,2023,4,pincode,302017,282421
rajasthan,2019,1,district,jaipur,2060175
rajasthan,2019,1,district,alwar,517681
rajasthan,2019,1,district,jodhpur,434178
rajasthan,2019,1,district,sikar,318166
rajasthan,2019,1,district,kota,318085
rajasthan,2019,1,district,ajmer,290433
rajasthan,2019,1,district,bhilwara,276384
rajasthan,2019,1,district,nagaur,259361
rajasthan,2019,1,district,udaipur,258915
rajasthan,2019,1,district,jhunjhunu,238956
rajasthan,2019,1,pincode,302012,152051
rajasthan,2019,1,pincode,302029,110968
rajasthan,2019,1,pincode,302020,109680
rajasthan,2019,1,pincode,311001,105316
rajasthan,2019,1,pincode,302015,100778
rajasthan,2019,1,pincode,302017,97262
rajasthan,2019,1,pincode,301001,89896
rajasthan,2019,1,pincode,302001,89061
rajasthan,2019,1,pincode,335001,82868
rajasthan,2019,1,pincode,302013,79661
rajasthan,2019,2,district,jaipur,2290462
rajasthan,2019,2,district,alwar,593855
rajasthan,2019,2,district,jodhpur,499967
rajasthan,2019,2,district,sikar,366729
rajasthan,2019,2,district,kota,359152
rajasthan,2019,2,district,ajmer,335167
rajasthan,2019,2,district,bhilwara,314517
rajasthan,2019,2,district,nagaur,301083
rajasthan,2019,2,district,udaipur,296062
rajasthan,2019,2,district,jhunjhunu,275603
rajasthan,2019,2,pincode,302012,168578
rajasthan,2019,2,pincode,302029,122421
rajasthan,2019,2,pincode,302020,120003
rajasthan,2019,2,pincode,311001,118290
rajasthan,2019,2,pincode,302015,109679
rajasthan,2019,2,pincode,302017,105403
rajasthan,2019,2,pincode,302001,104285
rajasthan,2019,2,pincode,301001,101785
rajasthan,2019,2,pincode,335001,92230
rajasthan,2019,2,pincode,313001,90885
rajasthan,2019,3,district,jaipur,2520933
rajasthan,2019,3,district,alwar,666462
rajasthan,2019,3,district,jodhpur,557784
rajasthan,2019,3,district,sikar,412367
rajasthan,2019,3,district,kota,399776
rajasthan,2019,3,district,ajmer,378921
rajasthan,2019,3,district,bhilwara,352747
rajasthan,2019,3,district,nagaur,337197
rajasthan,2019,3,district,udaipur,336408
rajasthan,2019,3,district,jhunjhunu,307034
rajasthan,2019,3,pincode,302012,185991
rajasthan,2019,3,pincode,302029,134500
rajasthan,2019,3,pincode,311001,131583
rajasthan,2019,3,pincode,302020,130651
rajasthan,2019,3,pincode,302015,118374
rajasthan,2019,3,pincode,302001,117686
rajasthan,2019,3,pincode,302017,114314
rajasthan,2019,3,pincode,301001,112490
rajasthan,2019,3,pincode,313001,103927
rajasthan,2019,3,pincode,335001,101510
rajasthan,2019,4,district,jaipur,2746860
rajasthan,2019,4,district,alwar,742956
rajasthan,2019,4,district,jodhpur,622601
rajasthan,2019,4,district,sikar,464940
rajasthan,2019,4,district,kota,441496
rajasthan,2019,4,district,ajmer,426926
rajasthan,2019,4,district,bhilwara,394803
rajasthan,2019,4,district,nagaur,383582
rajasthan,2019,4,district,udaipur,378564
rajasthan,2019,4,district,jhunjhunu,344011
rajasthan,2019,4,pincode,302012,201766
rajasthan,2019,4,pincode,302029,146384
rajasthan,2019,4,pincode,311001,143656
rajasthan,2019,4,pincode,302020,140229
rajasthan,2019,4,pincode,302001,128922
rajasthan,2019,4,pincode,302015,126802
rajasthan,2019,4,pincode,301001,122776
rajasthan,2019,4,pincode,302017,122407
rajasthan,2019,4,pincode,313001,115454
rajasthan,2019,4,pincode,334001,112040
rajasthan,2021,1,district,jaipur,3951866
rajasthan,2021,1,district,alwar,1185599
rajasthan,2021,1,district,jodhpur,1036855
rajasthan,2021,1,district,sikar,770103
rajasthan,2021,1,district,ajmer,723852
rajasthan,2021,1,district,kota,674683
rajasthan,2021,1,district,nagaur,674465
rajasthan,2021,1,district,bhilwara,651400
rajasthan,2021,1,district,udaipur,619264
rajasthan,2021,1,district,jhunjhunu,569602
rajasthan,2021,1,pincode,302012,292147
rajasthan,2021,1,pincode,311001,212281
rajasthan,2021,1,pincode,302029,209507
rajasthan,2021,1,pincode,302020,191909
rajasthan,2021,1,pincode,302001,180996
rajasthan,2021,1,pincode,301001,178156
rajasthan,2021,1,pincode,334001,177076
rajasthan,2021,1,pincode,313001,176646
rajasthan,2021,1,pincode,302015,166517
rajasthan,2021,1,pincode,302017,164063
rajasthan,2021,2,district,jaipur,4226231
rajasthan,2021,2,district,alwar,1273307
rajasthan,2021,2,district,jodhpur,1114131
rajasthan,2021,2,district,sikar,826855
rajasthan,2021,2,district,ajmer,776294
rajasthan,2021,2,district,nagaur,726871
rajasthan,2021,2,district,kota,722793
rajasthan,2021,2,district,bhilwara,701929
rajasthan,2021,2,district,udaipur,664816
rajasthan,2021,2,district,jhunjhunu,611825
rajasthan,2021,2,pincode,302012,312285
rajasthan,2021,2,pincode,311001,227209
rajasthan,2021,2,pincode,302029,223910
rajasthan,2021,2,pincode,302020,204686
rajasthan,2021,2,pincode,302001,192943
rajasthan,2021,2,pincode,301001,190560
rajasthan,2021,2,pincode,334001,189777
rajasthan,2021,2,pincode,313001,188708
rajasthan,2021,2,pincode,302015,177498
rajasthan,2021,2,pincode,302017,174826
rajasthan,2021,3,district,jaipur,4534297
rajasthan,2021,3,district,alwar,1374586
rajasthan,2021,3,district,jodhpur,1202937
rajasthan,2021,3,district,sikar,892015
rajasthan,2021,3,district,ajmer,835375
rajasthan,2021,3,district,nagaur,787565
rajasthan,2021,3,district,kota,777099
rajasthan,2021,3,district,bhilwara,760232
rajasthan,2021,3,district,udaipur,716657
rajasthan,2021,3,district,jhunjhunu,660246
rajasthan,2021,3,pincode,302012,335006
rajasthan,2021,3,pincode,311001,244096
rajasthan,2021,3,pincode,302029,240131
rajasthan,2021,3,pincode,302020,218927
rajasthan,2021,3,pincode,302001,206038
rajasthan,2021,3,pincode,301001,204447
rajasthan,2021,3,pincode,334001,204021
rajasthan,2021,3,pincode,313001,202038
rajasthan,2021,3,pincode,302015,189635
rajasthan,2021,3,pincode,302017,186862
rajasthan,2021,4,district,jaipur,4841883
rajasthan,2021,4,district,alwar,1474129
rajasthan,2021,4,district,jodhpur,1288773
rajasthan,2021,4,district,sikar,955025
rajasthan,2021,4,district,ajmer,892912
rajasthan,2021,4,district,nagaur,845508
rajasthan,2021,4,district,kota,831250
rajasthan,2021,4,district,bhilwara,816969
rajasthan,2021,4,district,udaipur,767224
rajasthan,2021,4,district,jhunjhunu,706897
rajasthan,2021,4,pincode,302012,357814
rajasthan,2021,4,pincode,311001,261008
rajasthan,2021,4,pincode,302029,256592
rajasthan,2021,4,pincode,302020,233202
rajasthan,2021,4,pincode,302001,219208
rajasthan,2021,4,pincode,301001,218321
rajasthan,2021,4,pincode,334001,218086
rajasthan,2021,4,pincode,313001,215569
rajasthan,2021,4,pincode,302015,201866
rajasthan,2021,4,pincode,302017,199101
rajasthan,2020,1,district,jaipur,2966508
rajasthan,2020,1,district,alwar,825297
rajasthan,2020,1,district,jodhpur,695569
rajasthan,2020,1,district,sikar,522371
rajasthan,2020,1,district,kota,483202
rajasthan,2020,1,district,ajmer,482545
rajasthan,2020,1,district,bhilwara,442746
rajasthan,2020,1,district,nagaur,437492
rajasthan,2020,1,district,udaipur,422167
rajasthan,2020,1,district,jhunjhunu,386643
rajasthan,2020,1,pincode,302012,217583
rajasthan,2020,1,pincode,302029,158044
rajasthan,2020,1,pincode,311001,157136
rajasthan,2020,1,pincode,302020,149472
rajasthan,2020,1,pincode,302001,139859
rajasthan,2020,1,pincode,302015,133707
rajasthan,2020,1,pincode,301001,133372
rajasthan,2020,1,pincode,302017,129853
rajasthan,2020,1,pincode,313001,127121
rajasthan,2020,1,pincode,334001,123837
rajasthan,2020,2,district,jaipur,3182014
rajasthan,2020,2,district,alwar,915475
rajasthan,2020,2,district,jodhpur,786584
rajasthan,2020,2,district,sikar,589850
rajasthan,2020,2,district,ajmer,543273
rajasthan,2020,2,district,kota,529843
rajasthan,2020,2,district,nagaur,507139
rajasthan,2020,2,district,bhilwara,494563
rajasthan,2020,2,district,udaipur,470976
rajasthan,2020,2,district,jhunjhunu,438673
rajasthan,2020,2,pincode,302012,233663
rajasthan,2020,2,pincode,311001,169810
rajasthan,2020,2,pincode,302029,168150
rajasthan,2020,2,pincode,302020,157169
rajasthan,2020,2,pincode,302001,149077
rajasthan,2020,2,pincode,301001,143723
rajasthan,2020,2,pincode,302015,139198
rajasthan,2020,2,pincode,313001,138209
rajasthan,2020,2,pincode,334001,136562
rajasthan,2020,2,pincode,302017,136122
rajasthan,2020,3,district,jaipur,3433167
rajasthan,2020,3,district,alwar,1008033
rajasthan,2020,3,district,jodhpur,870849
rajasthan,2020,3,district,sikar,652190
rajasthan,2020,3,district,ajmer,605298
rajasthan,2020,3,district,kota,577117
rajasthan,2020,3,district,nagaur,564788
rajasthan,2020,3,district,bhilwara,548564
rajasthan,2020,3,district,udaipur,522695
rajasthan,2020,3,district,jhunjhunu,484411
rajasthan,2020,3,pincode,302012,253003
rajasthan,2020,3,pincode,311001,183544
rajasthan,2020,3,pincode,302029,181754
rajasthan,2020,3,pincode,302020,168113
rajasthan,2020,3,pincode,302001,159231
rajasthan,2020,3,pincode,301001,154881
rajasthan,2020,3,pincode,313001,151034
rajasthan,2020,3,pincode,334001,149863
rajasthan,2020,3,pincode,302015,147454
rajasthan,2020,3,pincode,302017,144656
rajasthan,2020,4,district,jaipur,3679874
rajasthan,2020,4,district,alwar,1096436
rajasthan,2020,4,district,jodhpur,956422
rajasthan,2020,4,district,sikar,712668
rajasthan,2020,4,district,ajmer,667786
rajasthan,2020,4,district,kota,625674
rajasthan,2020,4,district,nagaur,621602
rajasthan,2020,4,district,bhilwara,600492
rajasthan,2020,4,district,udaipur,572833
rajasthan,2020,4,district,jhunjhunu,527749
rajasthan,2020,4,pincode,302012,271971
rajasthan,2020,4,pincode,311001,197187
rajasthan,2020,4,pincode,302029,194929
rajasthan,2020,4,pincode,302020,179165
rajasthan,2020,4,pincode,302001,169285
rajasthan,2020,4,pincode,301001,165747
rajasthan,2020,4,pincode,313001,164021
rajasthan,2020,4,pincode,334001,163859
rajasthan,2020,4,pincode,302015,155888
rajasthan,2020,4,pincode,302017,153346
rajasthan,2018,1,district,jaipur,900773
rajasthan,2018,1,district,alwar,203096
rajasthan,2018,1,district,jodhpur,172648
rajasthan,2018,1,district,kota,141411
rajasthan,2018,1,district,sikar,133983
rajasthan,2018,1,district,ajmer,118458
rajasthan,2018,1,district,udaipur,111919
rajasthan,2018,1,district,bhilwara,111753
rajasthan,2018,1,district,nagaur,101581
rajasthan,2018,1,district,jhunjhunu,98912
rajasthan,2018,1,pincode,302012,68098
rajasthan,2018,1,pincode,302020,50344
rajasthan,2018,1,pincode,302029,49859
rajasthan,2018,1,pincode,302015,47908
rajasthan,2018,1,pincode,311001,46853
rajasthan,2018,1,pincode,302017,45661
rajasthan,2018,1,pincode,301001,39681
rajasthan,2018,1,pincode,302001,39025
rajasthan,2018,1,pincode,335001,36679
rajasthan,2018,1,pincode,313001,36182
rajasthan,2018,2,district,jaipur,1182983
rajasthan,2018,2,district,alwar,275869
rajasthan,2018,2,district,jodhpur,229215
rajasthan,2018,2,district,kota,184759
rajasthan,2018,2,district,sikar,178308
rajasthan,2018,2,district,ajmer,157947
rajasthan,2018,2,district,bhilwara,149055
rajasthan,2018,2,district,udaipur,146348
rajasthan,2018,2,district,nagaur,138240
rajasthan,2018,2,district,jhunjhunu,134221
rajasthan,2018,2,pincode,302012,89071
rajasthan,2018,2,pincode,302020,65233
rajasthan,2018,2,pincode,302029,64493
rajasthan,2018,2,pincode,311001,61741
rajasthan,2018,2,pincode,302015,61369
rajasthan,2018,2,pincode,302017,58627
rajasthan,2018,2,pincode,301001,52321
rajasthan,2018,2,pincode,302001,51641
rajasthan,2018,2,pincode,335001,48196
rajasthan,2018,2,pincode,313001,46898
rajasthan,2018,3,district,jaipur,1438305
rajasthan,2018,3,district,alwar,345018
rajasthan,2018,3,district,jodhpur,278965
rajasthan,2018,3,district,kota,218406
rajasthan,2018,3,district,sikar,216465
rajasthan,2018,3,district,ajmer,193489
rajasthan,2018,3,district,bhilwara,184376
rajasthan,2018,3,district,udaipur,176698
rajasthan,2018,3,district,nagaur,170749
rajasthan,2018,3,district,jhunjhunu,162942
rajasthan,2018,3,pincode,302012,107088
rajasthan,2018,3,pincode,302020,79083
rajasthan,2018,3,pincode,302029,77899
rajasthan,2018,3,pincode,302015,73697
rajasthan,2018,3,pincode,311001,73337
rajasthan,2018,3,pincode,302017,70843
rajasthan,2018,3,pincode,301001,62988
rajasthan,2018,3,pincode,302001,62534
rajasthan,2018,3,pincode,335001,57250
rajasthan,2018,3,pincode,302013,55784
rajasthan,2018,4,district,jaipur,1733893
rajasthan,2018,4,district,alwar,426052
rajasthan,2018,4,district,jodhpur,352924
rajasthan,2018,4,district,kota,263264
rajasthan,2018,4,district,sikar,262310
rajasthan,2018,4,district,ajmer,237037
rajasthan,2018,4,district,bhilwara,225409
rajasthan,2018,4,district,udaipur,216089
rajasthan,2018,4,district,nagaur,210067
rajasthan,2018,4,district,jhunjhunu,196607
rajasthan,2018,4,pincode,302012,128747
rajasthan,2018,4,pincode,302020,94293
rajasthan,2018,4,pincode,302029,93316
rajasthan,2018,4,pincode,302015,87634
rajasthan,2018,4,pincode,311001,87612
rajasthan,2018,4,pincode,302017,84185
rajasthan,2018,4,pincode,301001,75902
rajasthan,2018,4,pincode,302001,75261
rajasthan,2018,4,pincode,335001,70925
rajasthan,2018,4,pincode,302013,67335
andhra-pradesh,2022,1,district,visakhapatnam,3061324
andhra-pradesh,2022,1,district,east godavari,2432305
andhra-pradesh,2022,1,district,krishna,2423373
andhra-pradesh,2022,1,district,guntur,2387051
andhra-pradesh,2022,1,district,chittoor,2270705
andhra-pradesh,2022,1,district,anantapur,1827094
andhra-pradesh,2022,1,district,kurnool,1729513
andhra-pradesh,2022,1,district,west godavari,1626039
andhra-pradesh,2022,1,district,spsr nellore,1431664
andhra-pradesh,2022,1,district,prakasam,1408929
andhra-pradesh,2022,1,pincode,517501,243791
andhra-pradesh,2022,1,pincode,517507,218905
andhra-pradesh,2022,1,pincode,515001,190203
andhra-pradesh,2022,1,pincode,530016,185094
andhra-pradesh,2022,1,pincode,518002,180102
andhra-pradesh,2022,1,pincode,516001,179007
andhra-pradesh,2022,1,pincode,516360,162263
andhra-pradesh,2022,1,pincode,524002,151939
andhra-pradesh,2022,1,pincode,530026,145842
andhra-pradesh,2022,1,pincode,520010,143308
andhra-pradesh,2022,2,district,visakhapatnam,3226029
andhra-pradesh,2022,2,district,east godavari,2564165
andhra-pradesh,2022,2,district,krishna,2552107
andhra-pradesh,2022,2,district,guntur,2514794
andhra-pradesh,2022,2,district,chittoor,2392549
andhra-pradesh,2022,2,district,anantapur,1928213
andhra-pradesh,2022,2,district,kurnool,1825280
andhra-pradesh,2022,2,district,west godavari,1714357
andhra-pradesh,2022,2,district,spsr nellore,1509927
andhra-pradesh,2022,2,district,prakasam,1487589
andhra-pradesh,2022,2,pincode,517501,256290
andhra-pradesh,2022,2,pincode,517507,229983
andhra-pradesh,2022,2,pincode,515001,200266
andhra-pradesh,2022,2,pincode,530016,194513
andhra-pradesh,2022,2,pincode,518002,189505
andhra-pradesh,2022,2,pincode,516001,188295
andhra-pradesh,2022,2,pincode,516360,170855
andhra-pradesh,2022,2,pincode,524002,159834
andhra-pradesh,2022,2,pincode,530026,153586
andhra-pradesh,2022,2,pincode,520010,150546
andhra-pradesh,2022,3,district,visakhapatnam,3397514
andhra-pradesh,2022,3,district,east godavari,2702234
andhra-pradesh,2022,3,district,krishna,2685215
andhra-pradesh,2022,3,district,guntur,2647100
andhra-pradesh,2022,3,district,chittoor,2517657
andhra-pradesh,2022,3,district,anantapur,2030824
andhra-pradesh,2022,3,district,kurnool,1924127
andhra-pradesh,2022,3,district,west godavari,1805967
andhra-pradesh,2022,3,district,spsr nellore,1588875
andhra-pradesh,2022,3,district,prakasam,1567520
andhra-pradesh,2022,3,pincode,517501,269370
andhra-pradesh,2022,3,pincode,517507,241720
andhra-pradesh,2022,3,pincode,515001,210661
andhra-pradesh,2022,3,pincode,530016,204230
andhra-pradesh,2022,3,pincode,518002,199354
andhra-pradesh,2022,3,pincode,516001,197910
andhra-pradesh,2022,3,pincode,516360,179806
andhra-pradesh,2022,3,pincode,524002,168015
andhra-pradesh,2022,3,pincode,530026,161715
andhra-pradesh,2022,3,pincode,520010,158071
andhra-pradesh,2022,4,district,visakhapatnam,3566854
andhra-pradesh,2022,4,district,east godavari,2835087
andhra-pradesh,2022,4,district,krishna,2813645
andhra-pradesh,2022,4,district,guntur,2774365
andhra-pradesh,2022,4,district,chittoor,2636036
andhra-pradesh,2022,4,district,anantapur,2128066
andhra-pradesh,2022,4,district,kurnool,2018290
andhra-pradesh,2022,4,district,west godavari,1893310
andhra-pradesh,2022,4,district,spsr nellore,1663684
andhra-pradesh,2022,4,district,prakasam,1642503
andhra-pradesh,2022,4,pincode,517501,282766
andhra-pradesh,2022,4,pincode,517507,253314
andhra-pradesh,2022,4,pincode,515001,221328
andhra-pradesh,2022,4,pincode,530016,214155
andhra-pradesh,2022,4,pincode,518002,209376
andhra-pradesh,2022,4,pincode,516001,207725
andhra-pradesh,2022,4,pincode,516360,188768
andhra-pradesh,2022,4,pincode,524002,176415
andhra-pradesh,2022,4,pincode,530026,169957
andhra-pradesh,2022,4,pincode,520010,165734
andhra-pradesh,2024,1,district,visakhapatnam,4349723
andhra-pradesh,2024,1,district,east godavari,3465605
andhra-pradesh,2024,1,district,krishna,3423998
andhra-pradesh,2024,1,district,guntur,3382454
andhra-pradesh,2024,1,district,chittoor,3214678
andhra-pradesh,2024,1,district,anantapur,2619335
andhra-pradesh,2024,1,district,kurnool,2484451
andhra-pradesh,2024,1,district,west godavari,2319971
andhra-pradesh,2024,1,district,spsr nellore,2037823
andhra-pradesh,2024,1,district,prakasam,2022873
andhra-pradesh,2024,1,pincode,517501,341202
andhra-pradesh,2024,1,pincode,517507,305041
andhra-pradesh,2024,1,pincode,515001,268309
andhra-pradesh,2024,1,pincode,530016,257668
andhra-pradesh,2024,1,pincode,518002,253903
andhra-pradesh,2024,1,pincode,516001,251394
andhra-pradesh,2024,1,pincode,516360,229802
andhra-pradesh,2024,1,pincode,524002,213525
andhra-pradesh,2024,1,pincode,530026,206906
andhra-pradesh,2024,1,pincode,520001,200608
andhra-pradesh,2024,2,district,visakhapatnam,4515738
andhra-pradesh,2024,2,district,east godavari,3597667
andhra-pradesh,2024,2,district,krishna,3552494
andhra-pradesh,2024,2,district,guntur,3508719
